RA,Dec,mag,cz
8.500055556,70.83138889,15.4,11408
17.27391667,37.345,14.9,11408
2.483638889,38.09833333,15.5,11410
3.342555556,-0.340277778,15.4,11410
16.51247222,81.54444444,15.2,11411
15.07483333,17.69222222,15.5,11412
23.38569444,17.50777778,15.5,11413
10.50297222,-3.163611111,14.4,11414
15.54947222,44.54527778,15.5,11416
21.34969444,3.672777778,15,11416
7.370472222,56.49555556,15,11417
22.88511111,16.75222222,15.5,11417
16.52994444,21.65666667,15.5,11418
23.78702778,-0.480277778,15.4,11420
8.468861111,-1.538611111,15.3,11424
13.09055556,53.59138889,15.3,11425
15.16997222,-2.248611111,15.5,11426
15.87461111,70.37527778,14.8,11426
15.51811111,4.353055556,15.5,11428
15.67288889,7.283055556,15.2,11428
10.21827778,35.28194444,15.5,11430
9.168444444,51.91194444,15.5,11434
15.44672222,48.615,15.2,11434
16.10922222,17.77583333,15.5,11434
9.334138889,5.735555556,15.4,11437
1.473444444,16.45916667,15.2,11438
15.54263889,5.100277778,15.4,11438
21.2525,12.65833333,15,11438
2.276916667,26.34611111,15.5,11439
15.23583333,4.714444444,15.5,11445
23.65494444,25.02027778,15.3,11446
1.247916667,1.9175,15.5,11447
10.03527778,11.48972222,15.5,11448
23.38897222,20.59,15.5,11449
14.20808333,24.63555556,15.3,11450
2.480305556,38.16694444,15.2,11451
15.04538889,17.2525,15,11451
7.407805556,54.57,15.4,11453
19.05097222,63.83333333,15.3,11454
13.82325,8.508055556,14.9,11456
0.940416667,-1.2625,14.9,11458
13.02819444,4.680555556,15.4,11458
3.239944444,2.678055556,15.5,11459
21.93483333,14.71638889,15.5,11459
10.96972222,1.604444444,14.9,11460
12.31230556,44.78111111,15.4,11460
13.55591667,6.318611111,15.2,11460
8.29075,64.54555556,15.5,11461
9.316111111,5.887777778,14.9,11462
1.120638889,13.955,14.2,11463
11.00769444,6.4025,15.4,11464
23.18063889,9.144166667,14.8,11465
10.39944444,68.38277778,15.5,11466
0.440666667,6.282222222,15.3,11467
10.56533333,67.77638889,15.5,11467
10.48786111,23.72888889,15.5,11468
10.78097222,-1.391388889,14.4,11468
15.71988889,47.75388889,15.4,11468
3.093027778,6.133055556,15.2,11469
15.74080556,47.00666667,15.3,11469
8.066361111,8.535,15.2,11471
12.21086111,-2.721388889,15.5,11472
15.79755556,69.46972222,15.2,11474
23.60041667,23.03833333,15.1,11474
11.98794444,6.188333333,15.3,11477
1.853722222,32.62472222,15.5,11478
11.37427778,4.286666667,14.8,11479
14.41630556,27.8175,15.5,11479
14.24544444,-0.282222222,15.4,11480
15.80227778,69.45888889,15.1,11480
15.59775,6.058055556,15.3,11481
17.43608333,39.90972222,15.5,11483
12.30294444,44.40083333,15.3,11487
13.03227778,5.075,15.5,11487
9.221138889,23.08972222,15.5,11490
15.34480556,49.10666667,15.4,11490
14.85897222,6.105555556,15.5,11491
13.84294444,29.37333333,15.3,11492
8.498527778,55.69305556,15.3,11493
11.00675,4.179444444,15.1,11494
1.156111111,14.34222222,14.8,11495
2.849861111,3.523611111,15.2,11497
8.417972222,-1.216666667,15.5,11497
16.05913889,16.32305556,14.8,11497
16.03886111,16.34611111,14.6,11498
10.81744444,19.5,15.4,11500
15.90080556,23.13138889,14.8,11500
10.39566667,78.87333333,14.7,11503
21.34994444,3.985555556,15.1,11504
7.685361111,81.12972222,15.1,11507
13.62341667,6.510277778,15.3,11507
19.55797222,62.08777778,15.5,11507
23.8295,8.208055556,15.5,11509
8.962444444,55.07333333,15.4,11510
10.51291667,36.95472222,15.5,11510
13.91980556,10.02194444,15.5,11511
1.473277778,16.47666667,15.5,11513
7.744638889,44.14444444,15.3,11513
10.45772222,79.3175,15.3,11513
14.67297222,24.72944444,15.5,11513
23.66952778,47.97277778,15.4,11513
17.74688889,61.91055556,14.7,11514
2.008222222,29.89888889,15.5,11516
3.129111111,-0.813333333,15.2,11518
15.211,1.931944444,15.3,11519
10.28477778,54.82055556,15.2,11521
14.41041667,1.170555556,14.9,11521
17.61158333,70.91083333,15.3,11523
17.37811111,74.3575,15.3,11531
17.99955556,44.8575,15.3,11536
8.693166667,66.4475,15.5,11537
7.3135,55.485,15.4,11539
1.212166667,15.70722222,15.3,11546
11.91786111,79.42583333,15.3,11546
17.3185,36.06083333,15.1,11546
0.793083333,14.155,15.5,11547
9.167472222,22.85166667,15.3,11547
16.09136111,42.6275,15.1,11548
16.17525,4.393888889,15.4,11549
8.139027778,64.38138889,15.3,11550
13.97641667,28.84777778,15.5,11550
14.75444444,72.81833333,15.3,11554
15.27827778,7.396944444,15.4,11554
8.062694444,15.23972222,15.5,11557
14.25016667,-0.797222222,15.4,11557
22.277,3.412777778,15.3,11557
23.81711111,26.78833333,14.8,11557
23.58513889,21.63583333,15.2,11558
2.248916667,36.58333333,14.9,11559
0.978861111,11.80777778,15,11562
9.156194444,24.24527778,15.5,11562
10.435,-3.413055556,15,11562
9.132722222,49.60222222,15,11563
1.259722222,-0.847777778,13,11564
3.124444444,2.530555556,15.4,11564
7.956333333,62.41138889,15.1,11564
8.459055556,-1.559722222,15.5,11564
8.394972222,62.27277778,15.4,11566
16.96877778,29.91055556,15.1,11566
13.07777778,3.724722222,15.5,11567
16.12825,38.93083333,15.5,11568
8.619027778,45.165,15.5,11569
0.478111111,44.05111111,15.5,11570
11.16152778,-3.6575,15.4,11574
19.38888889,70.35611111,15.5,11574
17.05577778,24.93583333,15.1,11576
16.58158333,23.21194444,15.4,11577
14.27694444,24.50277778,15.5,11580
12.82772222,49.44694444,15.3,11581
14.06066667,11.38861111,15.1,11582
14.23397222,1.8475,15.5,11585
15.76913889,8.793055556,15.2,11585
16.16341667,42.33416667,15.3,11586
22.67505556,3.358611111,15.2,11589
10.11891667,34.98888889,15.4,11590
16.39447222,24.47416667,15.4,11590
6.586305556,26.46444444,15.5,11592
11.57311111,-2.529722222,15.2,11592
6.766861111,51.71277778,15.5,11595
15.29116667,1.021944444,15.5,11595
0.115,8.351111111,15.3,11596
12.05141667,5.174722222,15.3,11596
15.17277778,19.34694444,15.5,11597
9.782111111,34.00694444,15.4,11599
23.34677778,18.905,15.5,11599
13.83005556,29.69416667,15.4,11600
15.97983333,41.93805556,15.1,11600
17.94711111,70.29083333,15,11601
15.36536111,8.423888889,14.9,11602
15.62997222,3.036111111,15.4,11604
22.87994444,15.81583333,15.3,11605
8.902527778,67.89916667,15.2,11606
0.78875,14.70333333,15.2,11607
7.628444444,59.31416667,14.9,11607
10.82811111,0.363055556,14.9,11608
9.297444444,9.693333333,15.5,11610
10.82252778,-0.668055556,14.9,11610
11.92352778,79.42388889,15.3,11610
15.36122222,8.415555556,15.1,11610
14.40922222,1.1775,14.9,11612
15.24461111,1.803055556,15.5,11612
10.84783333,1.161666667,14.9,11614
10.38238889,18.34472222,15.5,11616
10.04702778,13.16166667,15.4,11619
7.801277778,60.70166667,15.5,11620
18.92272222,72.77138889,15,11622
17.74816667,14.20083333,15.4,11623
10.27097222,18.59,15.4,11625
8.023,6.143055556,15.3,11626
10.83302778,0.322222222,14.8,11626
3.400055556,16.18277778,14.8,11628
7.513027778,62.72027778,15.3,11629
10.70655556,28.02444444,15.5,11629
14.28355556,17.08861111,15.5,11629
14.69325,22.93527778,15.3,11629
22.56777778,10.1725,15.5,11630
17.31997222,34.20055556,15.3,11631
0.177611111,-0.053055556,15.3,11632
9.143555556,53.26055556,15.4,11632
17.60494444,40.13333333,15.4,11632
11.0185,4.632777778,15.5,11634
11.38761111,13.39111111,15.2,11634
16.52591667,5.084444444,15.5,11636
17.42372222,68.83972222,15.5,11636
10.62505556,-2.744444444,15.2,11637
14.39913889,28.985,15.5,11637
15.54222222,4.681111111,15.3,11638
23.39130556,21.16333333,15.1,11638
15.30719444,21.23333333,15.4,11639
17.11013889,24.775,15.4,11640
3.125638889,-0.964722222,14.7,11642
9.781944444,34.01138889,15.4,11642
7.491111111,63.00555556,15.4,11645
0.115833333,3.113055556,15.5,11648
1.260583333,9.306388889,15,11648
3.87225,-0.973611111,15,11648
9.233388889,52.63916667,15.4,11651
8.934944444,68.25666667,15.5,11652
11.0105,-2.888888889,15.4,11653
14.26191667,16.20027778,15.4,11655
23.67491667,2.774166667,15.1,11656
17.85108333,51.02277778,15.5,11658
12.31161111,11.73194444,15.2,11660
17.78841667,45.70805556,15.3,11660
23.741,5.663888889,15.4,11660
11.35736111,72.81861111,15.5,11661
16.10411111,18.18277778,15.5,11661
0.598861111,8.717777778,15,11662
10.37930556,19.78805556,15.4,11662
8.464916667,55.15861111,15.1,11663
15.16366667,0.529722222,15.2,11663
0.351777778,26.51305556,15.5,11665
11.38519444,2.814722222,15.5,11665
23.88855556,3.717777778,14.9,11666
12.47969444,6.511944444,15.4,11668
16.11111111,3.150833333,15.3,11668
13.04858333,5.51,15.3,11670
9.831138889,34.71416667,14.9,11671
8.056888889,67.15694444,15.4,11672
10.83063889,1.204722222,15.5,11673
12.53816667,47.33722222,15.5,11673
8.039888889,31.1875,15.5,11677
10.24752778,13.33861111,15.5,11677
10.68086111,-2.298888889,15.4,11677
11.67638889,36.12833333,15.4,11677
12.32691667,5.398055556,15.2,11680
10.22433333,35.955,15.5,11685
13.12422222,26.72333333,15.5,11685
11.32888889,7.591388889,15.5,11687
16.11091667,17.76111111,15.5,11690
22.76277778,11.13083333,14.6,11690
8.651638889,-2.3675,15.3,11693
9.964777778,36.34638889,15,11693
13.16416667,6.436944444,15.4,11693
8.549611111,-1.024166667,15.5,11694
17.5755,47.21722222,15.5,11696
14.16255556,78.60111111,14.5,11700
17.11383333,42.42333333,14.8,11700
16.09202778,17.96361111,15.1,11701
10.98313889,6.5225,15,11702
8.835444444,21.68694444,15.4,11703
16.02388889,71.39861111,15.4,11703
14.67983333,21.20333333,15.5,11705
15.51591667,54.69194444,15.1,11705
7.651666667,29.16,14.9,11706
10.98494444,1.1825,15.1,11707
0.005361111,22.99055556,15.1,11710
0.266166667,-0.303611111,15.4,11712
13.99058333,12.78833333,15.2,11712
15.58233333,4.958888889,15.5,11712
15.61477778,4.758055556,15.5,11718
8.507,70.89111111,15,11726
11.09913889,2.681666667,15.4,11726
13.14538889,4.605833333,15.4,11726
23.17288889,7.580833333,15,11726
22.97552778,10.73166667,15.3,11727
23.85213889,8.728333333,15.4,11727
10.03194444,53.26027778,14.8,11728
10.42533333,7.462777778,15.5,11728
17.60461111,18.97361111,15.4,11728
10.53688889,-1.493333333,15.1,11729
13.42741667,33.68027778,15.3,11729
13.05527778,4.598055556,15.4,11730
17.04386111,43.27111111,15.5,11733
8.058055556,33.46222222,14.7,11735
10.51233333,4.709444444,15.2,11735
11.15291667,8.186111111,15.2,11736
12.60897222,6.169444444,15.3,11738
14.82088889,16.65083333,15.4,11740
15.48841667,20.73972222,15.3,11740
19.05222222,63.84555556,15,11746
13.23572222,-0.441111111,15.3,11750
17.39208333,23.67638889,15.5,11751
17.66480556,16.87166667,15.4,11752
23.68511111,25.16888889,15.4,11752
13.33566667,33.08861111,15.1,11754
16.23655556,6.151111111,15.5,11754
8.902722222,67.90777778,15.2,11760
12.19780556,-2.473888889,15.5,11761
10.84780556,1.165833333,14.9,11762
15.54213889,57.88277778,15.5,11763
15.60452778,5.917777778,15.3,11764
9.597666667,61.35305556,15.5,11765
15.40691667,20.76166667,15.5,11765
23.31202778,18.69777778,15.5,11766
10.36144444,23.92277778,15.1,11767
11.152,8.182222222,15.2,11768
16.10633333,19.77777778,14.4,11768
0.979166667,12.74833333,15.4,11770
7.687722222,29.13444444,15.3,11771
0.844666667,10.60027778,15.5,11772
9.265444444,44.33277778,14.9,11773
11.94916667,1.115833333,15.5,11773
7.312,63.18611111,15.5,11778
17.81919444,61.67388889,15.2,11780
6.997722222,63.40388889,15.5,11781
19.26961111,60.4175,14.9,11784
9.556111111,15.42444444,15.5,11785
10.75122222,0.104722222,15,11791
15.41780556,48.45722222,15.5,11795
0.742472222,8.6025,15,11796
2.022472222,-1.303055556,15.5,11797
2.182777778,32.69944444,15.5,11797
23.67966667,26.83527778,15.1,11797
15.192,5.245555556,15.3,11798
8.501333333,70.11972222,15.4,11799
0.521527778,5.179444444,15.4,11800
6.814388889,18.77722222,15.4,11800
11.35508333,3.664722222,15.5,11800
15.08211111,62.71555556,15.5,11800
8.551055556,-2.531944444,15.5,11802
17.62558333,46.30222222,15.2,11804
16.11755556,15.59305556,15.3,11809
12.03208333,6.684444444,15.1,11811
23.39238889,19.59944444,15.4,11812
0.516472222,5.159722222,14.8,11814
11.25061111,4.085555556,15.1,11816
23.62805556,18.88833333,15.4,11817
9.438,61.38138889,15.5,11818
11.00902778,2.116111111,15,11818
11.20608333,54.0275,15.4,11818
16.03227778,13.40666667,15.5,11818
16.98902778,29.94638889,14.5,11818
14.00125,12.11138889,15.2,11819
23.93397222,7.523888889,15.5,11820
15.66911111,21.51555556,15.2,11821
12.33008333,-0.875833333,15.4,11822
12.54733333,5.798055556,15.4,11823
0.949555556,9.028333333,15.2,11824
0.232194444,3.713888889,15.5,11825
7.817583333,63.06833333,15.5,11826
22.24883333,31.77527778,15.5,11826
11.73355556,30.04138889,15.4,11827
17.31208333,36.00277778,15.5,11828
2.603166667,34.59472222,15.5,11831
13.39358333,6.406944444,15.5,11831
13.97675,13.48277778,15.5,11831
15.03716667,32.12916667,15.4,11832
7.429666667,25.71194444,15.2,11834
12.57566667,6.004722222,15.4,11836
12.06888889,79.38194444,15.4,11837
15.53919444,3.525,15.5,11837
16.03836111,16.36611111,15.7,11837
15.58086111,56.45083333,15.4,11839
2.377444444,5.541944444,15.4,11840
13.03016667,4.991944444,15.4,11841
11.12541667,0.782777778,14.8,11844
16.10444444,18.25,15,11844
20.11266667,-1.741666667,15.4,11845
8.419333333,-2.569166667,15.4,11846
7.654,59.38361111,15.4,11847
15.24091667,20.78916667,15.4,11847
0.834916667,7.193055556,15.4,11848
7.492805556,57.11694444,15.3,11848
13.99519444,12.73694444,15.2,11848
14.81802778,16.735,15.1,11848
9.890138889,7.831944444,15,11849
9.303583333,7.304722222,15.5,11850
0.137416667,7.780277778,15.4,11853
16.23811111,6.159444444,15.4,11853
18.45411111,19.93888889,15.3,11854
22.84972222,12.05611111,15.4,11855
23.325,9.508055556,15.3,11855
13.58747222,10.69222222,14.9,11856
14.44225,2.751666667,15.3,11858
17.90086111,14.86527778,15,11858
15.55133333,0.556111111,15.4,11859
1.017194444,16.67333333,15.5,11860
7.609361111,59.28055556,15.4,11862
11.38622222,2.802777778,15.5,11862
23.21366667,9.177222222,15.5,11863
8.23575,-0.370833333,15.3,11864
19.63977778,61.59805556,15.5,11864
22.97897222,24.63944444,15.5,11865
1.016833333,13.46805556,15.2,11866
7.814472222,17.35638889,15.4,11866
14.12761111,14.86444444,15.5,11866
11.96744444,5.912222222,15.2,11867
17.22780556,40.96305556,15.4,11867
2.088111111,34.78833333,15.4,11868
10.37716667,19.39666667,15.4,11869
15.49322222,8.040555556,15.4,11869
0.055694444,8.619444444,15.4,11871
8.928666667,-2.288888889,14.8,11873
2.120916667,32.9525,14.9,11878
11.21811111,0.002777778,15.3,11878
14.07794444,28.58833333,15.4,11878
15.91169444,45.34416667,15.2,11878
11.02127778,3.562777778,15.5,11879
18.88558333,57.3,15.1,11879
13.95208333,5.251944444,15.3,11881
11.16563889,79.00277778,15.4,11884
23.22630556,13.98638889,15.2,11884
3.347444444,15.94277778,15.4,11886
13.97841667,13.45611111,15.3,11886
15.42766667,20.78888889,15.5,11886
23.37627778,19.45472222,15.5,11886
9.891611111,7.053888889,15.5,11890
15.18480556,6.692222222,15.4,11891
13.58733333,10.68638889,15.2,11895
0.92125,12.325,15.3,11896
23.57075,12.55166667,15.5,11897
10.98827778,1.153333333,15.4,11898
2.4375,10.41527778,15.5,11900
17.53211111,71.84027778,15.2,11900
15.68172222,5.1425,15.5,11902
13.339,6.336111111,15.3,11906
14.28966667,58.75055556,15.5,11907
15.60511111,5.665555556,15.1,11907
9.356416667,16.77305556,15.5,11908
12.68955556,61.71166667,15.5,11908
16.67075,23.02194444,15.4,11908
9.294916667,44.0375,15.5,11909
17.06702778,25.05416667,15.4,11910
23.24555556,10.41777778,15.4,11911
11.95163889,1.125555556,15.2,11912
12.58025,50.80527778,15.5,11912
15.84502778,55.61083333,15.4,11912
16.40422222,20.18333333,15.2,11913
16.38416667,26.53777778,15.5,11916
15.53838889,5.678333333,15.4,11917
9.401333333,2.121666667,15.5,11920
15.23444444,19.98055556,15.5,11920
15.74044444,55.66527778,14.9,11922
10.73186111,70.37305556,15.4,11924
15.20763889,20.65166667,15.3,11926
20.7605,22.74333333,15.5,11926
11.20252778,-2.337777778,15,11927
17.43941667,35.26944444,15.2,11928
0.143944444,-0.735277778,15.5,11929
15.19213889,1.763611111,15.3,11929
11.79855556,4.016111111,15.2,11930
8.699888889,0.927777778,15.4,11931
10.12561111,14.60861111,15.5,11931
2.206833333,8.618611111,15.3,11932
9.282722222,16.30444444,15.5,11933
15.79569444,37.205,15.2,11935
23.39475,19.56972222,15.5,11936
18.44477778,42.67083333,15.1,11938
9.900611111,10.60833333,15,11939
10.94613889,5.661111111,15.2,11939
11.16822222,3.476666667,15.5,11941
8.555138889,-2.514722222,15.4,11942
13.08216667,47.50388889,15,11942
13.93583333,29.67111111,15.4,11942
10.51191667,4.7175,15.2,11944
11.37794444,12.02527778,15.4,11944
11.47122222,0.891388889,15.2,11944
11.16811111,3.476111111,15.5,11945
15.4865,0.723888889,15.4,11945
21.01925,16.09472222,15.4,11950
7.889305556,-0.467222222,15.3,11952
16.17636111,4.754722222,15.5,11952
10.97594444,46.26805556,15.1,11953
8.044222222,30.255,15.5,11954
10.46444444,46.00638889,15.4,11954
14.4435,15.40194444,15.3,11954
15.48061111,0.777222222,15.5,11958
15.70091667,2.696388889,15.5,11958
11.8625,3.096111111,15.5,11960
13.41213889,32.54027778,15.3,11960
13.71066667,29.95444444,15.4,11960
0.65925,6.815,15.4,11961
11.04186111,2.618611111,15.1,11962
16.11136111,17.19166667,15.4,11962
23.72466667,13.20972222,15.1,11967
8.681277778,42.83722222,15.5,11969
13.07744444,3.761666667,15.5,11969
23.37205556,18.73777778,15.4,11969
12.27680556,-0.955833333,15.5,11973
15.19005556,6.344166667,15.5,11975
16.88830556,81.64722222,15.4,11976
15.26691667,54.48222222,15.5,11980
15.72611111,4.871944444,15.1,11980
11.07513889,2.6775,15.3,11981
7.317138889,52.87694444,15.4,11984
15.69733333,5.853888889,15.5,11984
9.547388889,59.74472222,15.2,11986
6.758416667,25.83083333,15.4,11989
10.48619444,5.139722222,15.3,11990
14.83261111,0.558333333,15.4,11990
11.02255556,3.040833333,15.1,11991
8.413222222,-2.850833333,15.5,11997
1.052166667,6.831111111,15.5,12000
9.0585,-1.380277778,15.2,12001
15.92075,10.52138889,15.5,12001
10.78825,47.4225,15.4,12002
15.70022222,2.703333333,15.5,12003
16.33933333,49.94333333,15.4,12008
11.55708333,-2.380833333,15.5,12012
15.05613889,10.65638889,15.3,12014
8.075333333,40.20583333,14.6,12015
15.94561111,46.34472222,15.3,12015
11.13311111,7.4825,15.5,12016
19.63861111,61.6025,15.5,12016
11.04275,2.606666667,15,12021
11.55983333,0.373888889,15.5,12022
11.456,7.814166667,15.2,12030
15.05166667,11.20527778,15.2,12030
1.25825,20.03138889,15.5,12031
8.920111111,-2.268055556,15.4,12031
9.893944444,9.547222222,15.4,12034
23.38930556,20.56694444,15.3,12034
0.980861111,12.97277778,14.8,12035
15.11386111,20.5,15.5,12036
16.10711111,15.68583333,14.3,12038
7.387472222,37.35916667,15.5,12039
12.072,79.40916667,15.4,12039
15.30169444,42.74583333,14.9,12039
20.92511111,15.52527778,15.2,12039
15.19369444,5.3975,15,12041
9.801111111,20.30277778,15.2,12042
9.959611111,25.52916667,15.4,12043
14.38741667,0.978611111,15.3,12043
14.13730556,16.17027778,15.5,12044
16.17236111,41.855,15.2,12046
8.684833333,59.94666667,15.5,12049
13.88602778,14.65583333,15,12049
15.40155556,20.77111111,15.4,12049
19.31947222,44.16027778,15.4,12050
16.4795,25.49444444,15.4,12051
15.39988889,69.76222222,15.5,12054
23.25091667,13.15777778,15.5,12054
3.600444444,1.104722222,15.4,12055
2.607083333,13.78027778,15.4,12056
10.54116667,27.17055556,15.5,12056
11.42163889,0.350555556,15.2,12056
7.634055556,59.53361111,15.5,12060
12.01394444,12.16777778,15.4,12062
15.85602778,43.41777778,14.4,12063
14.14361111,3.423055556,15.4,12065
8.6205,-3.361666667,15.5,12066
14.12133333,15.16638889,15,12067
8.651305556,-2.28,15.3,12071
8.888555556,68.47194444,14.8,12071
7.453694444,52.94416667,14.8,12073
1.096472222,34.98944444,15.4,12074
10.73,15.895,15.4,12075
23.48083333,9.688888889,15.5,12076
6.343944444,50.10861111,15.4,12077
7.368583333,55.875,15.3,12079
1.095027778,14.73416667,15.5,12080
14.80633333,18.35416667,15.5,12081
7.962444444,37.99083333,15.5,12084
8.054305556,30.79666667,14.9,12085
13.76744444,55.71527778,15.4,12085
12.58483333,5.875555556,15.4,12086
15.11783333,21.21083333,15.2,12089
14.51405556,14.50333333,15.3,12090
17.39058333,23.64388889,14.9,12092
23.32263889,19.02111111,15.5,12093
15.76911111,4.629722222,15.4,12098
9.608833333,59.39833333,15.3,12100
16.25386111,74.21638889,15.2,12101
12.91288889,35.40472222,14.8,12102
11.34677778,0.580555556,15.1,12103
0.814944444,9.716944444,15.5,12104
11.87141667,4.111388889,15.4,12105
16.13963889,23.47944444,15.3,12105
19.27855556,44.78305556,15.5,12105
23.16663889,6.789722222,15.2,12105
23.28666667,18.70083333,15.3,12105
23.28708333,18.70805556,15,12105
13.64011111,1.48,15.3,12106
8.015805556,2.293055556,15.4,12107
12.05783333,8.37,15.2,12110
3.338138889,39.56138889,15.5,12111
10.62325,2.311944444,15.4,12112
11.89733333,19.75027778,15.5,12112
15.91775,10.96277778,15.5,12112
1.107138889,14.57111111,15.4,12113
8.684083333,59.93666667,15.5,12113
17.98861111,44.29916667,15.4,12113
11.55963889,-2.280277778,14.9,12114
11.84116667,4.695,15.5,12117
16.09955556,15.76083333,15.5,12118
13.79591667,16.97305556,15.2,12119
0.3805,6.964444444,14.9,12120
20.92441667,15.50555556,15.2,12122
12.08088889,63.13166667,15.1,12124
14.03672222,4.585555556,15.2,12124
12.04036111,12.33777778,15.3,12128
7.106833333,20.79777778,15.3,12129
8.745777778,69.09111111,15.4,12129
11.43638889,44.1525,15.5,12130
7.420694444,59.40777778,15.5,12131
15.19219444,5.205555556,15.3,12132
8.167361111,22.86138889,15.5,12134
9.918611111,11.03944444,15.4,12139
11.16344444,3.402222222,15.1,12141
9.988555556,52.25694444,14.9,12142
17.08408333,68.8275,15.1,12142
10.24625,12.59638889,15.4,12143
15.62391667,21.74388889,15.3,12145
22.19316667,25.86444444,14.7,12146
0.648555556,7.062777778,14.4,12147
8.1685,38.01722222,15.4,12147
16.40872222,73.33666667,15.2,12147
7.827361111,40.18638889,15.4,12148
8.504,-2.880555556,15.5,12148
13.72358333,30.06944444,15,12150
23.74927778,9.193055556,15.3,12151
7.625027778,59.68416667,15.5,12153
7.334388889,55.9325,15.2,12156
0.947638889,-1.2725,15.4,12158
11.6495,68.57027778,15.4,12158
22.6315,25.33861111,15,12161
23.64502778,9.057222222,15.2,12162
1.796611111,25.57361111,15.2,12163
9.725861111,39.41527778,15.5,12164
21.74780556,1.536666667,15.3,12166
23.39927778,16.77722222,15.2,12166
16.09391667,10.03527778,15,12167
3.73125,0.614444444,15.3,12169
18.91291667,41.96194444,15.3,12170
16.07402778,17.74194444,14.6,12171
13.87405556,14.49138889,15.2,12173
16.98966667,41.0425,15.5,12173
16.04313889,13.94194444,15.5,12175
22.44344444,25.10861111,15,12175
13.06183333,3.184722222,15.5,12178
2.205472222,-0.811666667,15.3,12179
13.40263889,6.908055556,15.5,12179
23.32008333,9.290277778,15.5,12180
15.05777778,10.60027778,15.3,12181
17.49702778,23.3225,15.4,12181
2.565,9.631944444,15.3,12183
11.35727778,69.28416667,15.4,12186
11.68433333,1.725277778,15.1,12188
11.24466667,4.011111111,15.1,12190
1.157222222,16.96055556,15.2,12193
14.11055556,3.748611111,15.3,12197
10.82138889,0.329166667,15.2,12199
22.10572222,2.348333333,15,12201
8.57775,38.36277778,15.2,12202
7.451388889,24.04555556,15.4,12203
13.63930556,56.51277778,15.5,12203
15.80191667,55.71833333,15.1,12203
15.94013889,42.39555556,15.5,12204
1.142944444,16.9,14.9,12205
0.750527778,6.113333333,14.8,12209
22.57405556,25.03027778,15.3,12210
15.71216667,7.816111111,15.5,12214
8.825277778,39.21027778,15.3,12215
11.33127778,54.46277778,15.4,12217
8.802861111,37.75527778,15,12218
12.85611111,27.44388889,15.4,12218
2.464277778,0.501944444,15.5,12219
11.64719444,68.54555556,15.4,12219
14.19141667,55.12194444,15.3,12220
7.822583333,52.66638889,15.1,12222
10.98522222,1.880833333,15.2,12225
17.40219444,33.84166667,15.2,12225
13.05444444,1.468333333,15.5,12228
16.08997222,14.64777778,15.2,12228
8.07175,40.19583333,15,12229
11.24625,11.1275,15,12229
15.75547222,5.179444444,15.5,12229
7.892194444,38.73305556,15.2,12232
14.26222222,54.04305556,15.5,12237
8.852722222,0.253611111,15.5,12238
14.11902778,56.54027778,15,12238
2.031388889,23.55138889,14.9,12239
1.055055556,14.03777778,14.5,12241
23.06008333,10.38722222,15.5,12242
17.72613889,67.60333333,15.2,12243
1.119916667,10.83638889,15,12245
10.36116667,-3.453888889,14.8,12245
10.38013889,14.93138889,15.3,12246
14.67688889,21.90833333,15.5,12246
8.013083333,29.74805556,15,12248
9.88575,7.865833333,14.8,12249
11.19463889,4.668888889,15.2,12250
13.68644444,30.37805556,15.3,12251
3.636722222,1.168888889,15,12253
15.32352778,20.89638889,14.9,12253
13.08172222,3.824722222,15.3,12258
3.243888889,16.27,15.5,12260
16.05541667,20.63722222,15.2,12261
14.09788889,53.12916667,15.4,12262
9.964666667,36.34916667,15,12264
14.75141667,21.91638889,15.4,12264
15.76197222,22.87888889,15.5,12264
14.87080556,82.52805556,15.4,12267
2.472444444,0.6875,15.4,12268
14.21783333,42.00527778,15.5,12268
15.85122222,9.7325,15.5,12269
6.867361111,27.46083333,14.9,12270
10.49505556,22.36055556,15.3,12270
2.186805556,-0.826111111,15.3,12272
8.254694444,46.07527778,15.2,12277
11.36133333,72.83333333,15.3,12279
12.20841667,45.68555556,15.5,12280
8.894638889,1.563333333,15.2,12282
8.608333333,38.14333333,15.5,12283
7.958722222,52.68305556,15.4,12285
17.56055556,72.97,15.5,12285
11.44572222,12.84833333,15.5,12286
11.13877778,10.03972222,15.1,12288
0.932916667,12.12361111,15.4,12295
13.73930556,14.32777778,15.5,12295
23.10725,8.403611111,15.1,12295
9.903194444,7.127222222,15.2,12296
13.06136111,2.568055556,15.4,12296
3.706666667,39.24416667,15.3,12298
2.332972222,1.93,15.2,12300
8.485472222,38.23833333,15.1,12300
11.82391667,-3.511666667,15,12300
17.68191667,38.73194444,15,12300
13.95113889,14.68388889,15.4,12301
11.13361111,7.442222222,15.3,12302
8.738527778,68.83888889,15.3,12303
16.50519444,24.73861111,15.4,12303
7.887805556,39.05027778,14.7,12304
9.754222222,34.71222222,15.4,12305
14.30980556,12.9725,15.5,12306
3.614611111,1.031388889,15.4,12307
8.022083333,29.17944444,15.4,12308
15.71266667,8.241111111,15.1,12308
10.33133333,63.95166667,15.5,12309
18.61783333,42.45222222,15.2,12309
13.17908333,0.032222222,15.4,12311
23.29413889,9.433333333,15.4,12311
11.46680556,11.15805556,14.8,12313
14.82266667,63.27055556,15,12314
11.09955556,8.358055556,15,12316
17.94352778,40.24833333,15.5,12316
9.884027778,7.841111111,15.2,12317
15.65052778,7.730555556,15.3,12319
